cnpj,razao_social,nome_fantasia,porte,mei,data_inicio,cnae_principal,cnae_principal_nome,municipio,bairro,cep
81390858000101,COOPERCEDUP COOPERATIVA DO CENTRO DE EDUCACAO PROFISSIONAL ABILIO PAULO,COOPERCIS,Demais,,19890724,8550302,"Atividades de apoio à educação, exceto caixas escolares",CRICIUMA,UNIVERSITARIO,88806000
81597106000116,RDC ENGENHARIA LTDA,RDC ENGENHARIA,Demais,N,19891122,3011301,Construção de embarcações de grande porte,ITAJAI,CORDEIROS,88311740
81817868000180,ANTONIO DOS REIS ZELINDRO,PEIXARIA ZELINDRO,Empresa de pequeno porte,N,19900502,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",LAGUNA,CABECUDAS,88790000
82663071000139,FEDERACAO CATARINENSE DE CACA E TIRO ESPORTIVO,,Demais,,19700226,9319101,Produção e promoção de eventos esportivos,BLUMENAU,VORSTADT,89012078
82779901000198,GREMIO ESPORTIVO COMERCIAL,GREMIO ESPORTIVO COMERCIAL,Demais,,19720308,9319101,Produção e promoção de eventos esportivos,JOACABA,JARDIM CIDADE ALTA,89600000
82808031000138,COMERCIO DE COMBUSTIVEIS GASMAR LTDA,POSTO MAXIMO,Demais,,19711025,4731800,Comércio varejista de combustíveis para veículos automotores,MARAVILHA,CENTRO,89874000
83103465000103,UNIAO RECREATIVA E CULTURAL ARTEFAMA,URCA,Demais,,19750521,9319199,Outras atividades esportivas não especificadas anteriormente,SAO BENTO DO SUL,COLONIAL,89288600
83281204000175,GREMIO ESPORTIVO CAERENSE,,Demais,,19760802,9319199,Outras atividades esportivas não especificadas anteriormente,FLORIANOPOLIS,SACO DOS LIMOES,88045130
83463398000120,SOCIEDADE ESPORTIVA E RECREATIVA RUI BARBOSA,,Demais,,19780309,9319101,Produção e promoção de eventos esportivos,MORRO DA FUMACA,MONTE VERDE,88830000
83472696000186,FEDERACAO CATARINENSE DE PUNHOBOL,,Demais,,19770902,9319199,Outras atividades esportivas não especificadas anteriormente,JOINVILLE,AMERICA,89216000
83507004000198,ASSOCIACAO ESPORTIVA RECEREATIVA PONTE PRETA,,Demais,,19780202,9319199,Outras atividades esportivas não especificadas anteriormente,PAIAL,INTERIOR,89765000
83512178000149,SOCIEDADE ESPORTIVA E RECREATIVA UNIVERSAL,,Demais,,19780419,9319199,Outras atividades esportivas não especificadas anteriormente,DIONISIO CERQUEIRA,SAO PEDRO TOPIAS,89950000
83675157000144,ASSOCIACAO LIGA ESPORTIVA OESTINA,LEO,Demais,,19781108,9312300,"Clubes sociais, esportivos e similares",SAO JOSE DO CEDRO,CENTRO,89930000
83697789000109,SOCIEDADE ESPORTIVA E RECREATIVA GUARANY BENEFICIENTE,,Demais,,19790816,9319199,Outras atividades esportivas não especificadas anteriormente,SANTIAGO DO SUL,CENTRO,89854000
83784181000111,GREMIO ESPORTIVO CRUZ DE MALTA,,Demais,,19800918,9319101,Produção e promoção de eventos esportivos,JARAGUA DO SUL,RIO DA LUZ,89264200
84208123000102,COMPANHIA DOCAS DE IMBITUBA,,Demais,,19660825,5231101,Administração da infra-estrutura portuária,IMBITUBA,VILA NOVA,88780000
84303122000147,TONI CENTER INDUSTRIA E COMERCIO LTDA,TONI CENTER HONDA,Demais,,19690131,4541203,Comércio a varejo de motocicletas e motonetas novas,ITAJAI,CENTRO,88301361
84435494000127,SOC ESP JOAO PESSOA,,Demais,,19680701,9319199,Outras atividades esportivas não especificadas anteriormente,JARAGUA DO SUL,JOAO PESSOA,89257000
84903566000113,INCAPE-INDUSTRIA E CAPTURA DE PESCADO LTDA.,,Empresa de pequeno porte,N,19670829,0311601,Pesca de peixes em água salgada,LAGUNA,CENTRO,88790000
85116747000162,LIGA PALHOCENSE DE FUTEBOL,,Demais,,19910828,9312300,"Clubes sociais, esportivos e similares",PALHOCA,CENTRO,88130040
85324192000144,VADILSON ALENCAR ALVES,ATVA TENIS POINT,Microempresa,,19920608,9319199,Outras atividades esportivas não especificadas anteriormente,CHAPECO,ESPLANADA,89812201
86947769000137,ASSOCIACAO ATLETICA METROPOL,,Demais,,19940322,9319199,Outras atividades esportivas não especificadas anteriormente,GUARUJA DO SUL,INTERIOR,89940000
68904101000120,MARINE EXPRESS COMERCIAL IMPORTADORA E EXPORTADORA LTDA,MARINE EXPRESS,Demais,,19921001,3317102,Manutenção e reparação de embarcações para esporte e lazer,ITAJAI,CENTRO,88301445
72218431000130,ASSOCIACAO CULTURAL BENEFICENTE E DESPORTIVA DE DOIS SALTINHOS,,Demais,,19930506,9319199,Outras atividades esportivas não especificadas anteriormente,ITAPIRANGA,INTERIOR,89896000
72254576000196,FUNDACAO MUNICIPAL DE ESPORTES,,Demais,,19930518,9319101,Produção e promoção de eventos esportivos,TIJUCAS,CENTRO,88200000
07448176000150,F A PARK LTDA,F A PARK,Microempresa,N,20050620,5510801,Hotéis,FLORIANOPOLIS,RIO VERMELHO,88060132
07448953000166,DANSEG PRESTADORA DE SERVICOS LTDA,DANSEG,Microempresa,N,20050615,9319199,Outras atividades esportivas não especificadas anteriormente,BARRA VELHA,VILA NOVA,88390000
07564505000128,MS TUR TRANSPORTE EXECUTIVO DE PASSAGEIROS LTDA,,Microempresa,N,20050817,4923002,Serviço de transporte de passageiros - locação de automóveis com motorista,FLORIANOPOLIS,CANASVIEIRAS,88054010
83690313000146,ESPORTE CLUBE IPIRANGA,,Demais,,19790517,9319199,Outras atividades esportivas não especificadas anteriormente,AGUAS FRIAS,CENTRO,89843000
05696443000182,MIG COMERCIO DE VEICULOS LTDA,OPENCAR MULTIMARCAS,Empresa de pequeno porte,,20030609,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados",ITAJAI,VILA OPERARIA,88304101
07894498000122,PRATICAGEM SAO FRANCISCO S/S LTDA,PRATICAGEM SAO FRANCISCO,Demais,,20060302,5030101,Navegação de apoio marítimo,SAO FRANCISCO DO SUL,PAULAS,89240000
07942391000102,ASSOCIACAO DOS PAIS E AMIGOS DO VOLEIBOL- APAV,APAV,Demais,,20060407,9319199,Outras atividades esportivas não especificadas anteriormente,CONCORDIA,CENTRO,89700140
07029802000173,SPA COMERCIO DE EMBARCACOES E EQUIPAMENTOS NAUTICOS LTDA,,Microempresa,,20040927,4763605,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios,ANTONIO CARLOS,CENTRO,88180000
83788372000151,SOCIEDADE ROVEL,,Demais,,19831213,9319199,Outras atividades esportivas não especificadas anteriormente,RIO NEGRINHO,VILA NOVA,89295000
78485463000188,ESPORTE CLUBE SALTINHO,ESPORTE CLUBE SALTINHO,Demais,,19890530,9319101,Produção e promoção de eventos esportivos,ROMELANDIA,INTERIOR,89908000
02192775000131,SURFIN INDUSTRIA E COMERCIO  LTDA ME,SURFIN INDUSTRIA E COMERCIO,Microempresa,N,19971020,3230200,Fabricação de artefatos para pesca e esporte,ARAQUARI,CENTRO,89245000
03786131000134,DWU CONSULTORIA E TREINAMENTO LTDA,DWU CONSULTORIA,Microempresa,N,20000428,8599603,Treinamento em informática,JOINVILLE,COSTA E SILVA,89218523
05484921000190,GIRAMAR PRESTADORA DE SERVICOS DE APOIO MARITIMO LTDA,MARUJO AMIGO,Empresa de pequeno porte,N,20030124,5030102,Navegação de apoio portuário,SAO FRANCISCO DO SUL,ENSEADA,89240000
02625048000110,FEDERACAO CATARINENSE DE RODEIO,FCR,Demais,,19980615,9312300,"Clubes sociais, esportivos e similares",IRANI,CENTRO,89680000
81617789000126,CASA DA CRIANCA DO MORRO DA PENITENCIARIA,,Demais,,19900201,9430800,Atividades de associações de defesa de direitos sociais,FLORIANOPOLIS,TRINDADE,88036032
83099309000108,ASSOCIACAO DESPORTIVA CLASSISTA BUNGE,AACC,Demais,,19750128,9319199,Outras atividades esportivas não especificadas anteriormente,GASPAR,POCO GRANDE,89110001
04522373000183,TOLLER INTERMEDIACAO DE NEGOCIOS E COMPRA E VENDA DE VEICULOS LTDA,,Empresa de pequeno porte,N,20010607,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",ITAPEMA,CENTRO,88220000
00641120000178,SEBASTIAO DO NASCIMENTO,PETISCARIA CASARAO,Microempresa,N,19950607,5611201,Restaurantes e similares,ITAPEMA,CENTRO,88220000
07759537000189,DUMMIES ASSOCIADOS DE CATANDUVAS - SC,DUMMIES,Demais,,20051222,9319199,Outras atividades esportivas não especificadas anteriormente,CATANDUVAS,CENTRO OESTE,89670000
07787220000156,ASSOCIACAO DESPORTIVA E RECREATIVA DE BALNEARIO PICARRAS,ADEPI,Demais,,20060102,9329899,Outras atividades de recreação e lazer não especificadas anteriormente,BALNEARIO DE PICARRAS,CENTRO,88380000
00066937000160,ASSOCIACAO BARRINHA ESPORTE CLUBE,,Demais,,19940510,9319199,Outras atividades esportivas não especificadas anteriormente,RIO FORTUNA,BARRA RIO CHAPEU,88760000
03380143000164,SONIA MARIA SOARES DE OLIVEIRA,,Microempresa,,19990903,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",FLORIANOPOLIS,ESTREITO,88070600
00115730000138,MARESIA TURISMO NAUTICO LTDA,MARESIA TURISMO NAUTICO,Microempresa,N,19940719,5099801,Transporte aquaviário para passeios turísticos,FLORIANOPOLIS,PRAIA DO FORTE,88053306
05536064000125,PRAIANOS FUTEBOL CLUBE,,Demais,,20030306,9319101,Produção e promoção de eventos esportivos,TIJUCAS,PRACA,88200000
02417821000153,CLUBE DO GARRAFAO,,Demais,,19980310,9319199,Outras atividades esportivas não especificadas anteriormente,MASSARANDUBA,CAMPINHA CENTRAL,89108000
05853868000158,NTAX BRASIL LTDA,,Microempresa,N,20030724,4637199,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente,VIDEIRA,INTERIOR,89567899
02618814000110,02.618.814 MAURICIO DOS SANTOS,,Microempresa,S,19980617,4399103,Obras de alvenaria,SAO JOSE,FAZENDA SANTO ANTONIO,88104665
75314302000133,ESPORTE CLUBE SEMPRE AVANTE,,Demais,,19830325,9319199,Outras atividades esportivas não especificadas anteriormente,IRACEMINHA,ZONA RURAL,89891000
75435859000122,ESPORTE CLUBE JUVENTUS,,Demais,,19821104,9319199,Outras atividades esportivas não especificadas anteriormente,AGUAS FRIAS,INTERIOR,89843000
04796545000107,PESCADOS ITACOLOMI RIO E MAR LTDA,PESCADOS RIO E MAR,Demais,N,20011203,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",BALNEARIO DE PICARRAS,CENTRO,88380000
04823914000103,VALMIRO AGOSTINHO DO NASCIMENTO,ESCUNATUR NAUTICA,Microempresa,N,20011122,5099801,Transporte aquaviário para passeios turísticos,GAROPABA,CENTRO,88495000
01521250000130,SAMIR PLANEJ CONSULTORIA E PROG ATIVIDADES FIS LTDA,SAM & NILSON,Microempresa,,19961104,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",FLORIANOPOLIS,CENTRO,88010000
78488616000140,AVITENIS ASSOCIACAO VIDEIRENSE DE TENIS,AVITENIS,Demais,,19891012,9319199,Outras atividades esportivas não especificadas anteriormente,VIDEIRA,CENTRO,89560200
78488947000180,ASSOCIACAO CULTURAL E ESPORTIVA JUVENTUDE,,Demais,,19870702,9319199,Outras atividades esportivas não especificadas anteriormente,PRINCESA,INTERIOR,89935000
78503869000146,ESPORTE CLUBE ATLETICO,,Demais,,19900309,9319199,Outras atividades esportivas não especificadas anteriormente,SAO JOSE DO CEDRO,PRINCESA,89930000
78815628000132,EURO-MOTORES E PECAS LTDA,,Demais,N,19850527,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores,ITAJAI,MURTA,88311300
83548255000110,CLUBE ESPORTIVO RECREATIVO ATALANTENSE,,Demais,,19780815,9319101,Produção e promoção de eventos esportivos,ATALANTA,CENTRO,88410000
83830315000193,SOCIEDADE RECREATIVA E ESPORTIVA IPIRANGA,,Demais,,19810209,9319199,Outras atividades esportivas não especificadas anteriormente,QUILOMBO,INTERIOR,89850000
83831099000109,ESPORTE CLUBE COMETA,,Demais,,19800903,9319199,Outras atividades esportivas não especificadas anteriormente,ITAPIRANGA,JARDIM BELA VISTA,89896000
07940558000104,FUNDACAO MUNICIPAL DE ESPORTES DE OTACILIO COSTA,FME,Demais,,20060324,9319101,Produção e promoção de eventos esportivos,OTACILIO COSTA,POCO RICO,88540000
03490652000140,ZLUHAN & CIA LTDA,FLORICULTURA IRIS ARTES E DECORCOES,Empresa de pequeno porte,N,19991029,8230001,"Serviços de organização de feiras, congressos, exposições e festas",TROMBUDO CENTRAL,CIDADE ALTA,89176000
05879772000169,OLIMPIA INDUSTRIAL LTDA,OLIMPIA FITNESS,Microempresa,N,20030819,4669999,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,SAO JOSE,JARDIM CIDADE DE FLORIANOPOLIS,88111320
01716548000103,PEREIRA INDUSTRIA E COMERCIO DE COMPONENTES HIDRAULICOS LTDA,HYDRECO,Empresa de pequeno porte,N,19970304,4763605,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios,SAO JOSE,FAZENDA SANTO ANTONIO,88104600
05258265000108,HOT POINT COMERCIO IMPORTACAO E EXPORTACAO LTDA,,Empresa de pequeno porte,,20020808,4651601,Comércio atacadista de equipamentos de informática,PALHOCA,PACHECOS,88134882
05124790000130,LIGA DESPORTIVA DE ARBITROS SEARAENSE - LIDAS,,Demais,,20011205,9319199,Outras atividades esportivas não especificadas anteriormente,SEARA,CENTRO,89770000
02278431000140,BLUMENAU NAUTICA LTDA,BLU NAUTICA,Demais,,19971110,4763605,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios,BLUMENAU,BADENFURT,89070083
04264202000100,GRAZIELLA GUIMARAES GONCALVES,CENTRO EDUCACIONAL EVOLUCAO,Microempresa,N,20001110,8512100,Educação infantil - pré-escola,IMBITUBA,CENTRO,88780000
06989608000177,BARRA DO RIO TERMINAL PORTUARIO S.A,BARRA DO RIO TERMINAL PORTUARIO S.A,Demais,,20040820,5231102,Atividades do Operador Portuário,ITAJAI,BARRA DO RIO,88305570
81367716000123,BRASFISH INDUSTRIA DE PESCADOS LTDA,,Microempresa,,19890627,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",ITAJAI,NOVA BRASILIA,88309480
82819574000150,"ASSOCIACAO BENEFICIENTE, CULTURAL E ESPORTIVA COTOVELO",,Demais,,19720512,9319199,Outras atividades esportivas não especificadas anteriormente,ITAPIRANGA,ITAPIRANGA,89896000
85267003000149,OLIANI INDUSTRIA E COMERCIO DE GELO LTDA,PEIXARIA OLIANI,Empresa de pequeno porte,N,19920311,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",BALNEARIO CAMBORIU,CENTRO,88330003
07816783000125,CLUBE ESPORTIVO RECREATIVO ANITENSE,C.E.R.A,Demais,,20060131,9319199,Outras atividades esportivas não especificadas anteriormente,ANITA GARIBALDI,CENTRO,88590000
61941084000152,AUNOMANI - COMERCIAL IMPORTADORA E EXPORTADORA LTDA,,Demais,N,19891122,1340599,"Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário",ITAJAI,CENTRO,88301320
04517940000103,AMTRANS LOGISTICA E TRANSPORTES INTERNACIONAIS LTDA,AMTRANS LOGISTICS,Demais,,20010621,5232000,Atividades de agenciamento marítimo,ITAJAI,FAZENDA,88301460
04908757000139,COSTAO DO SANTINHO TURISMO E LAZER S.A.,,Demais,,20020129,5510801,Hotéis,FLORIANOPOLIS,INGLESES DO RIO VERM,88058700
83828541000130,ASSOCIACAO AMIGOS LA FONTANA,ASSOCIACAO AMIGOS LA FONTANA,Demais,,19800902,9319199,Outras atividades esportivas não especificadas anteriormente,XAVANTINA,SEDE,89780000
80976657000128,IME ESTRUTURAS METALICAS LTDA,,Demais,,19881201,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",BLUMENAU,ITOUPAVA NORTE,89052000
07730046000105,FII HOLDING E CONSULTORIA LTDA,,Demais,,20051201,7721700,Aluguel de equipamentos recreativos e esportivos,ITAJAI,FAZENDA,88301401
95810495000120,SP SURFBOARDS COMERCIO DE VESTUARIO LTDA,SPIDER,Microempresa,N,19930104,4781400,Comércio varejista de artigos do vestuário e acessórios,FLORIANOPOLIS,INGLESES DO RIO VERMELHO,88058600
82899378000133,MEDEIROS & HERZMANN COMERCIO DE ARTIGOS NAUTICOS LTDA,ALENAUTICA EQUIPAMENTOS NAUTICOS,Empresa de pequeno porte,N,19740320,4763605,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios,FLORIANOPOLIS,ESTREITO,88075100
05862809000146,ANDREI EDGARD CUNHA LTDA,3C MOTORS,Microempresa,N,20030903,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados",FLORIANOPOLIS,CAPOEIRAS,88090730
03979900000110,LOGOS CONSULTORIA LTDA,,Empresa de pequeno porte,,20000426,3230200,Fabricação de artefatos para pesca e esporte,FLORIANOPOLIS,LAGOA DA CONCEICAO,88062100
07983255000160,NAUTICA COMERCIO E REPAROS DE EMBARCACOES LTDA.,RP NAUTICA,Microempresa,N,20060509,3317102,Manutenção e reparação de embarcações para esporte e lazer,CHAPECO,SAO CRISTOVAO,89803190
02238406000132,ALUGUEL LANCHA EVENTOS LTDA,,Microempresa,N,19971101,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",FLORIANOPOLIS,CACHOEIRA DO BOM JESUS,88056310
83568154000101,SOCIEDADE ESPORTIVA E RECREATIVA SADIA,SER SADIA,Demais,,19660801,9319199,Outras atividades esportivas não especificadas anteriormente,CONCORDIA,CENTRO,89700001
85404903000190,3 GOLF LTDA,3 GOLF,Microempresa,N,19921016,5239799,Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,FLORIANOPOLIS,CENTRO,88010010
83791145000185,ASSOCIACAO DESPORTIVA CLASSISTA BUNGE - ADCB,,Demais,,19820317,9319199,Outras atividades esportivas não especificadas anteriormente,SAO FRANCISCO DO SUL,PAULAS,89333215
79693644000162,LAUDAIR SORATO COMERCIO DE MOTOS LTDA,NENE MOTOS,Empresa de pequeno porte,N,19861030,4541203,Comércio a varejo de motocicletas e motonetas novas,CONCORDIA,IMPERIAL,89709006
07880565000150,ASSOCIACAO JARAGUAENSE DE PAIS E AMIGOS DO BASQUETE,BASQUETE JARAGUA,Demais,,20060221,9319199,Outras atividades esportivas não especificadas anteriormente,JARAGUA DO SUL,NOVA BRASILIA,89252265
81522823000189,ATIVVA VENDAS E LOCACOES LTDA,,Microempresa,N,19890817,7729202,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",SAO MIGUEL DO OESTE,CENTRO,89900000
80125305000169,KRENKE BRINQUEDOS PEDAGOGICOS LTDA,,Demais,N,19870812,3240099,Fabricação de outros brinquedos e jogos recreativos não especificados anteriormente,GUARAMIRIM,IMIGRANTES,89270000
04220456000118,FACA FESTA DECORACOES LTDA,,Microempresa,N,20001226,4763601,Comércio varejista de brinquedos e artigos recreativos,CRICIUMA,SANTO ANTONIO,88809485
75285577000196,PESCADO SILVEIRA LTDA EM RECUPERACAO JUDICIAL,INFRISA,Microempresa,,19800714,0311601,Pesca de peixes em água salgada,FLORIANOPOLIS,CENTRO,88010000
08153200000196,GARCIA & TEIXEIRA COMERCIO VAREJISTA DE MOTOCICLETAS LTDA,GERACAO MOTOS,Demais,,20060703,4541203,Comércio a varejo de motocicletas e motonetas novas,FLORIANOPOLIS,CAPOEIRAS,88090800
10214126000112,CENTRO DE EVENTOS RAIZES DA TRADICAO LTDA,,Microempresa,N,20080728,9329801,"Discotecas, danceterias, salões de dança e similares",MAFRA,ESPIGAO DO BUGRE,89300001
00250468000215,INDUSTRIA E COMERCIO DE PESCADOS VERDE MAR LTDA,,Empresa de pequeno porte,N,20090202,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",FLORIANOPOLIS,VARGEM PEQUENA,88030000
08370388000124,08.370.388 RITA DE CASSIA BATISTA DA CUNHA,,Microempresa,S,20061020,7721700,Aluguel de equipamentos recreativos e esportivos,PALHOCA,JARDIM ELDORADO,88133330
08435064000127,PSC PESCADOS LTDA,MAR DI ANITA PESCADOS,Empresa de pequeno porte,N,20061108,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",LAGUNA,CABECUDAS,88790000
08601857000179,INTER BRASIL SUL COMERCIAL IMPORTADORA E EXPORTADORA LTDA,IBS TRADING,Empresa de pequeno porte,,20070103,4689399,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente,ITAJAI,DOM BOSCO,88307098
08798633000107,M R S AGENCIAMENTO DE TRANSPORTES INTERNACIONAIS LTDA,MODUS REEFER SERVICES,Microempresa,,20070411,5232000,Atividades de agenciamento marítimo,INDAIAL,TAPAJOS,89080001
08899661000102,AMD COMERCIO DE EMBARCACOES E EQUIPAMENTOS NAUTICOS LTDA,,Demais,,20070622,4614100,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",ANTONIO CARLOS,CENTRO,88180000
08312137000193,ASSOCIACAO DE BASQUETE DE ITAJAI,,Demais,,20060920,9319199,Outras atividades esportivas não especificadas anteriormente,ITAJAI,CENTRO,88302202
08735901000133,ASSOCIACAO DOS PAIS E AMIGOS DO FUTSAL DE CHAPECO,APAF CHAPECO,Demais,,20070313,9319199,Outras atividades esportivas não especificadas anteriormente,CHAPECO,MARIA GORETTI,89801350
08948493000106,ADRIANA CADILHAC & CIA LTDA,SOL PRESENTES,Microempresa,N,20070713,4789099,Comércio varejista de outros produtos não especificados anteriormente,PRESIDENTE NEREU,CENTRO,89184000
08950900000101,ASSOCIACAO BLUMENAUENSE DE TRIATHLON,ABTRI,Demais,,20060331,9319199,Outras atividades esportivas não especificadas anteriormente,BLUMENAU,CENTRO,89010300
73471989014498,SEST SERVICO SOCIAL DO TRANSPORTE,CHAPECO/SC - WALMOR ERNESTO LUNARDI - UNIDADE B - N 73,Demais,,20070316,8800600,Serviços de assistência social sem alojamento,CHAPECO,ENGENHO BRAUN,89809300
09163077000157,BRASIL NATURAL INDUSTRIA E COMERCIO DE ARTIGOS ESPORTIVOS LTDA,BRASIL NATURAL,Microempresa,N,20071026,3230200,Fabricação de artefatos para pesca e esporte,FLORIANOPOLIS,INGLESES DO RIO VERMELHO,88058300
09204061000145,MOTO GRUPO ACELERA SAO MIGUEL,ACELERA SAO MIGUEL,Demais,,20071107,9319199,Outras atividades esportivas não especificadas anteriormente,SAO MIGUEL DO OESTE,SAO GOTARDO,89900000
09350944000163,CAIS DO ATLANTICO INDUSTRIA E COMERCIO DE PESCADOS LTDA,,Demais,,20080212,1020101,"Preservação de peixes, crustáceos e moluscos",LAGUNA,MATO ALTO,88790000
20243786000185,ESPACO LABIBI LTDA,ESPACO LABIBI LTDA,Microempresa,N,20140513,8230002,Casas de festas e eventos,XANXERE,VENEZA,89820000
09580258000189,CENTRO DE EDUCACAO CEID LTDA,CEID,Microempresa,N,20080528,6399200,Outras atividades de prestação de serviços de informação não especificadas anteriormente,SAUDADES,BELVEDERE,89868000
09635516000187,AMB INDUSTRIA E COMERCIO DE PESCADOS LTDA,,Empresa de pequeno porte,N,20080610,1020101,"Preservação de peixes, crustáceos e moluscos",BALNEARIO CAMBORIU,JARDIM IATE CLUBE,88337270
09685887000173,ARENA BRASIL ESPORTES LTDA,ACADEMIA DO ESPORTE,Microempresa,N,20080701,7721700,Aluguel de equipamentos recreativos e esportivos,JOINVILLE,FLORESTA,89211320
20265675000170,RENATO MARINHO BORGES 04197065930,,Microempresa,S,20140516,3317102,Manutenção e reparação de embarcações para esporte e lazer,JOINVILLE,COSTA E SILVA,89218470
10413478000105,MARCIO PEREIRA PESCADOS,MARUA PESCADOS,Microempresa,N,20081016,1020101,"Preservação de peixes, crustáceos e moluscos",BARRA VELHA,ITAJUBA,88390000
10430342000103,AMANTES DA NAUTICA COMERCIO E SERVICOS LTDA,AMANTES DA NAUTICA,Microempresa,N,20081024,3314701,Manutenção e reparação de máquinas motrizes não-elétricas,CAPIVARI DE BAIXO,VILA FLOR,88745000
09148052000184,VALLE D'ORO AGROINDUSTRIAL LTDA,,Demais,,20071015,1020101,"Preservação de peixes, crustáceos e moluscos",ILHOTA,MINAS - RURAL,88321560
10538945000115,CFZ DE SANTA CATARINA SOCIEDADE ESPORTIVA LTDA,,Microempresa,,20081217,9319101,Produção e promoção de eventos esportivos,IMBITUBA,VILA NOVA,88780000
10583921000188,ELITE COMANDOS AGROPESCA LTDA,,Microempresa,N,20090119,4649499,Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,TIMBO,FRITZ LORENZ,89120000
31250137000390,HIDROTOPO CONSULTORIA E PROJETOS LTDA,HIDROTOPO,Demais,,20090414,7119799,Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente,ITAJAI,CENTRO,88301320
47462981000403,"MARCOL INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",,Demais,,20090514,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",SAO FRANCISCO DO SUL,CENTRO,89240000
02378779002233,MSC MEDITERRANEAN SHIPPING DO BRASIL LTDA,,Demais,,20090430,5232000,Atividades de agenciamento marítimo,ITAJAI,CENTRO,88301300
10881047000165,ASSOCIACAO KOLESNIKOVAS DE KARATE JKA - AKKJKA,,Demais,,20090514,9319199,Outras atividades esportivas não especificadas anteriormente,FLORIANOPOLIS,RATONES,88052200
